user_id,time_seq,time_point,cate_8_time_point,lookcate8num,lookcate8brandnum
289470,30,13,7,17,7
289471,26,2,1,1,1
289472,57,13,13,20,5
289473,5,4,2,3,1
289474,39,23,6,14,9
289475,2,8,2,2,2
289476,58,17,6,6,3
289477,38,21,6,17,7
289478,61,9,3,3,3
289479,35,5,4,1,1
289480,25,5,5,19,4
289481,19,4,2,7,2
289482,40,12,12,34,11
289483,9,3,1,1,1
289484,33,18,3,8,2
289485,43,19,5,14,5
289486,47,12,5,8,2
289487,50,30,8,18,2
289488,58,6,4,10,6
289489,39,8,4,19,3
289490,41,7,2,2,2
289491,60,26,6,10,2
289492,48,4,4,13,7
289493,29,11,3,9,3
289494,8,5,2,7,3
289495,63,13,9,20,9
289496,49,6,4,13,3
289497,65,9,5,22,8
289498,46,3,3,7,3
289499,32,6,2,2,0
289500,60,24,9,12,5
289501,36,6,5,10,3
289502,18,3,1,1,1
289503,42,6,6,25,4
289504,60,8,4,9,2
289505,52,5,4,5,3
289506,42,34,9,23,8
289507,8,16,6,24,7
289508,54,19,4,8,2
289509,27,7,7,11,5
289510,17,2,1,1,1
289511,46,14,3,17,5
289512,42,4,4,6,4
289513,2,1,1,1,1
289514,69,6,2,5,3
289515,61,6,2,8,3
289516,74,3,3,12,6
289517,52,7,4,6,4
289518,18,16,5,21,3
289519,71,9,5,7,4
289520,37,13,5,11,7
289521,48,10,10,18,2
289522,24,10,5,11,3
289523,45,25,8,5,2
289524,57,6,4,6,3
289525,0,1,0,0,0
289526,49,10,7,9,5
289527,32,3,3,9,4
289528,50,11,5,6,3
289529,36,7,3,4,2
289530,31,4,3,10,5
289531,45,6,6,9,4
289532,30,6,3,4,2
289533,43,6,3,7,5
289534,24,2,2,20,1
289535,52,2,2,2,2
289536,59,26,14,30,9
289537,70,39,10,16,3
289538,46,31,7,7,1
289539,21,6,4,9,4
289540,72,15,4,13,7
289541,11,9,5,8,4
289542,51,13,7,21,6
289543,20,5,4,4,2
289544,27,14,5,13,6
289545,47,10,10,20,5
289546,51,9,7,7,3
289547,37,2,1,16,8
289548,53,14,8,13,1
289549,32,28,4,12,5
289550,27,8,7,61,10
289551,58,16,15,27,7
289552,61,15,6,6,1
289553,40,7,7,8,6
289554,1,1,1,1,1
289555,14,18,4,8,5
289556,36,9,3,4,2
289557,43,14,13,13,3
289558,0,1,1,5,2
289559,43,6,6,9,2
289560,32,33,12,52,4
289561,64,12,7,11,5
289562,42,14,14,32,10
289563,46,10,6,8,2
289564,47,3,3,25,5
289565,68,17,16,22,7
289566,47,8,7,20,1
289567,35,3,3,5,5
289568,50,20,6,17,3
289569,10,17,2,9,7
289570,70,17,17,17,5
289571,22,41,4,8,4
289572,13,7,3,3,2
289573,61,12,6,12,5
289574,6,8,2,3,3
289575,44,19,12,25,5
289576,27,16,8,9,3
289577,71,20,7,22,10
289578,65,11,10,14,2
289579,30,9,9,42,6
289580,31,7,7,32,3
289581,33,17,8,9,4
289582,28,5,3,6,2
289583,40,8,4,5,4
289584,20,8,5,15,4
289585,49,9,4,12,7
289586,1,3,1,7,1
289587,25,22,8,15,4
289588,61,22,5,6,5
289589,2,2,2,27,10
289590,35,11,7,9,2
289591,57,9,3,5,3
289592,74,13,6,7,5
289593,28,7,6,12,3
289594,15,11,3,3,2
289595,73,14,8,6,4
289596,53,12,10,17,8
289597,47,11,11,8,5
289598,48,6,6,12,5
289599,55,11,7,13,7
289600,68,12,10,15,7
289601,49,3,3,4,2
289602,7,13,8,19,3
289603,64,53,12,10,6
289604,68,19,19,16,3
289605,48,23,5,13,2
289606,42,4,4,12,3
289607,65,8,7,5,2
289608,32,12,9,18,4
289609,26,10,3,3,3
289610,42,31,8,10,4
289611,69,6,6,13,4
289612,49,32,15,36,2
289613,55,12,12,7,3
289614,37,29,11,7,3
289615,72,24,6,8,2
289616,73,17,8,12,3
289617,72,16,5,6,5
289618,51,19,7,22,2
289619,66,12,8,18,8
289620,61,8,2,3,3
289621,31,5,3,9,2
289622,55,9,9,24,7
289623,45,10,6,3,3
289624,72,7,6,31,8
289625,51,4,3,2,2
289626,62,21,12,20,11
289627,44,10,8,9,5
289628,42,16,14,18,8
289629,24,6,5,9,4
289630,57,5,3,11,3
289631,46,7,7,20,4
289632,17,6,2,4,3
289633,55,29,7,25,7
289634,15,9,4,27,5
289635,57,10,8,40,11
289636,13,27,10,44,8
289637,66,11,7,10,2
289638,73,4,4,37,9
289639,1,1,1,1,1
289640,52,20,13,8,4
289641,27,5,4,9,3
289642,27,14,8,31,10
289643,8,1,1,1,1
289644,63,21,7,13,6
289645,56,63,10,13,5
289646,46,27,12,15,1
289647,47,7,4,5,4
289648,53,17,12,20,2
289649,54,12,5,6,4
289650,59,12,10,21,9
289651,5,4,3,3,3
289652,11,14,6,18,3
289653,57,5,4,9,1
289654,9,8,3,11,4
289655,46,15,8,18,8
289656,47,4,4,7,5
289657,56,8,8,1,1
289658,30,10,9,21,4
289659,61,16,7,6,4
289660,63,23,4,4,4
289661,13,2,2,9,3
289662,5,9,1,2,1
289663,27,7,7,9,4
289664,68,6,5,17,6
289665,64,11,10,42,5
289666,46,3,3,4,1
289667,61,22,6,5,2
289668,54,20,11,39,8
289669,32,4,4,19,5
289670,74,10,9,8,2
289671,3,2,2,19,5
289672,0,4,0,0,0
289673,55,11,7,12,6
289674,46,25,11,19,1
289675,57,26,8,9,5
289676,1,1,1,2,1
289677,59,11,5,13,8
289678,34,7,5,20,5
289679,34,18,6,16,6
289680,45,23,9,19,7
289681,23,10,4,20,6
289682,29,2,2,13,2
289683,73,14,7,6,2
289684,10,7,7,17,2
289685,33,35,18,49,8
289686,29,7,7,6,2
289687,34,3,3,9,2
289688,45,10,1,6,2
289689,71,7,6,12,7
289690,47,8,5,8,2
289691,73,9,8,17,3
289692,74,5,4,12,4
289693,45,16,7,38,7
289694,14,15,10,99,13
289695,36,18,9,15,6
289696,72,8,6,2,2
289697,27,15,15,73,11
289698,42,1,1,6,3
289699,60,14,13,20,4
289700,35,23,2,2,2
289701,35,1,1,1,1
289702,55,14,6,12,5
289703,39,5,4,7,1
289704,16,3,3,7,2
289705,31,5,5,11,4
289706,38,28,7,14,3
289707,54,15,6,10,6
289708,7,6,2,2,2
289709,53,8,8,10,2
289710,0,0,0,0,0
289711,51,11,3,3,3
289712,26,32,5,11,4
289713,32,9,9,32,4
289714,54,7,6,20,5
289715,49,6,6,7,5
289716,71,10,5,6,3
289717,71,1,1,4,1
289718,15,10,7,53,10
289719,74,6,5,8,5
289720,3,4,2,4,2
289721,71,7,5,9,2
289722,31,12,11,29,8
289723,0,0,0,0,0
289724,57,19,4,5,4
289725,71,11,9,21,8
289726,43,16,6,19,9
289727,72,8,6,13,2
289728,24,22,2,2,2
289729,53,33,9,13,5
289730,37,6,4,6,3
289731,49,9,6,21,4
289732,40,3,3,11,7
289733,50,6,4,22,6
289734,40,15,8,10,7
289735,3,1,1,1,1
289736,8,1,1,2,1
289737,50,11,8,6,5
289738,54,5,3,6,1
289739,71,8,6,12,7
289740,0,0,0,0,0
289741,18,7,7,18,7
289742,16,8,4,3,1
289743,72,21,14,58,9
289744,39,20,10,32,5
289745,32,6,4,10,5
289746,41,5,4,10,6
289747,49,5,1,1,1
289748,14,9,5,11,5
289749,5,5,3,19,3
289750,74,22,16,35,7
289751,3,4,3,17,3
289752,12,25,4,13,5
289753,39,12,6,14,6
289754,36,10,10,10,1
289755,41,19,6,7,6
289756,43,12,11,12,6
289757,53,11,4,14,7
289758,12,4,4,10,3
289759,39,11,5,10,3
289760,31,6,5,6,3
289761,9,6,2,6,1
289762,63,21,7,10,6
289763,62,18,9,18,6
289764,26,5,4,32,2
289765,32,11,9,1,1
289766,37,9,6,22,8
289767,44,11,4,16,1
289768,50,3,3,7,3
289769,4,13,4,31,9
289770,32,6,5,10,6
289771,19,11,4,3,3
289772,38,9,9,19,5
289773,33,7,4,3,2
289774,58,27,8,17,9
289775,50,16,6,12,4
289776,55,3,3,2,1
289777,72,7,7,18,9
289778,51,14,10,46,9
289779,14,4,4,5,3
289780,21,1,1,1,1
289781,34,7,6,18,4
289782,38,3,1,1,1
289783,54,17,4,5,2
289784,30,4,4,10,6
289785,66,29,8,14,5
289786,44,7,7,22,6
289787,74,8,4,8,2
289788,56,4,4,17,4
289789,37,30,14,17,8
289790,61,7,7,27,5
289791,43,6,5,6,2
289792,51,11,9,22,6
289793,58,22,7,15,6
289794,33,4,4,1,1
289795,51,6,5,24,8
289796,57,6,5,16,3
289797,28,16,12,55,9
289798,59,8,7,8,3
289799,30,19,8,8,6
289800,18,4,2,2,2
289801,33,18,3,7,5
289802,49,8,6,11,4
289803,56,17,16,41,3
289804,54,5,5,8,2
289805,22,10,7,56,1
289806,3,43,2,3,1
289807,54,13,5,12,7
289808,47,8,5,7,2
289809,46,6,4,29,10
289810,32,2,2,4,3
289811,72,10,8,14,2
289812,59,8,8,9,3
289813,57,11,6,5,2
289814,54,16,11,12,7
289815,60,10,10,15,6
289816,41,6,5,19,4
289817,70,25,15,56,17
289818,34,20,10,21,6
289819,36,17,12,23,4
289820,42,2,2,6,1
289821,54,11,4,4,3
289822,46,2,2,11,1
289823,22,6,6,22,7
289824,27,17,14,48,11
289825,1,1,1,2,2
289826,41,5,1,2,1
289827,74,9,8,12,4
289828,34,20,4,7,6
289829,52,34,14,40,6
289830,38,6,5,22,3
289831,43,10,4,5,4
289832,33,16,4,8,2
289833,1,1,1,1,1
289834,64,17,15,23,6
289835,41,23,5,9,7
289836,31,10,5,6,3
289837,44,1,1,1,1
289838,48,6,6,12,1
289839,61,30,10,15,3
289840,63,9,4,6,5
289841,74,27,12,21,11
289842,-1,2,0,0,0
289843,73,16,8,5,1
289844,15,5,4,3,1
289845,65,9,4,10,5
289846,72,14,6,8,6
289847,32,20,9,6,2
289848,20,5,3,19,1
289849,58,7,5,24,8
289850,41,14,5,13,2
289851,74,17,8,16,5
289852,60,30,4,3,3
289853,37,17,7,28,7
289854,6,4,3,1,1
289855,36,11,11,45,6
289856,35,5,3,5,2
289857,64,7,4,10,4
289858,50,23,9,9,5
289859,48,19,7,26,5
289860,28,1,1,1,1
289861,39,18,11,11,4
289862,62,16,11,22,3
289863,69,22,7,14,4
289864,28,4,4,5,3
289865,-1,1,0,0,0
289866,34,8,4,15,7
289867,71,17,3,10,4
289868,51,44,23,58,8
289869,51,15,8,43,6
289870,43,16,8,13,6
289871,50,10,6,11,7
289872,49,8,4,5,3
289873,66,8,5,14,6
289874,51,13,10,17,7
289875,24,45,5,7,3
289876,72,13,9,11,6
289877,35,14,6,27,6
289878,5,2,2,5,2
289879,65,20,13,25,10
289880,28,17,8,23,7
289881,63,39,9,22,7
289882,59,11,10,24,3
289883,25,3,2,8,3
289884,25,36,10,22,6
289885,30,6,4,15,9
289886,49,27,8,8,4
289887,43,5,3,4,2
289888,62,11,9,14,8
289889,53,8,7,6,2
289890,72,3,3,4,3
289891,15,17,11,8,3
289892,61,8,6,12,5
289893,72,5,3,6,5
289894,19,2,2,6,5
289895,16,21,4,5,3
289896,15,5,4,17,4
289897,52,4,3,13,4
289898,55,9,7,11,3
289899,72,23,7,12,4
289900,50,19,13,18,3
289901,43,5,3,13,4
289902,57,15,7,25,3
289903,39,3,3,5,2
289904,36,22,3,4,2
289905,49,3,3,5,3
289906,20,12,2,1,1
289907,74,9,7,6,3
289908,45,10,6,33,10
289909,23,13,13,33,7
289910,64,8,7,16,3
289911,63,18,11,37,6
289912,44,13,12,36,11
289913,26,7,7,9,2
289914,29,4,2,2,1
289915,57,4,4,5,4
289916,43,9,7,17,7
289917,74,11,6,9,1
289918,63,15,9,19,5
289919,59,29,10,7,5
289920,34,8,8,19,12
289921,48,23,10,11,4
289922,46,11,7,14,3
289923,60,48,16,18,5
289924,51,17,12,31,9
289925,69,19,10,14,7
289926,40,26,18,31,9
289927,39,6,3,1,1
289928,17,7,7,33,5
289929,52,13,2,3,2
289930,27,3,2,5,1
289931,51,21,13,47,10
289932,74,4,4,3,1
289933,53,16,7,16,7
289934,46,6,6,27,11
289935,22,7,7,5,3
289936,56,15,7,28,7
289937,63,45,2,6,2
289938,35,10,7,14,8
289939,58,7,7,11,4
289940,8,5,3,8,1
289941,40,10,5,11,3
289942,18,21,5,5,3
289943,18,18,6,8,5
289944,58,8,5,5,2
289945,47,9,6,6,4
289946,46,29,12,21,5
289947,70,20,4,9,1
289948,5,4,2,2,1
289949,34,6,2,4,3
289950,36,8,5,24,7
289951,72,10,4,16,3
289952,57,5,4,5,3
289953,44,16,6,6,2
289954,63,8,6,5,4
289955,40,14,14,26,6
289956,69,16,6,7,7
289957,40,24,12,31,11
289958,-1,11,0,0,0
289959,7,4,4,6,4
289960,49,25,6,9,3
289961,30,21,4,7,5
289962,58,22,14,18,4
289963,71,18,7,11,2
289964,32,23,11,21,8
289965,50,32,9,28,13
289966,36,3,3,39,4
289967,12,2,2,6,2
289968,13,9,9,40,9
289969,58,24,11,15,5
289970,50,21,7,10,2
289971,0,0,0,0,0
289972,49,6,4,1,1
289973,70,15,14,35,6
289974,21,13,13,25,2
289975,49,4,4,13,5
289976,19,5,5,6,1
289977,42,9,6,14,2
289978,15,3,1,1,1
289979,35,2,2,1,1
289980,31,13,2,10,1
289981,66,6,6,14,2
289982,54,16,9,53,12
289983,64,19,16,28,3
289984,37,31,6,10,4
289985,33,14,5,34,10
289986,39,11,8,37,5
289987,65,3,3,5,3
289988,64,8,8,12,6
289989,49,27,7,30,9
289990,60,6,5,12,3
289991,58,6,5,7,2
289992,40,10,10,66,11
289993,49,15,4,5,3
289994,33,9,5,10,6
289995,39,20,4,6,4
289996,32,8,8,34,4
289997,26,4,3,2,2
289998,22,2,2,4,3
289999,58,17,8,27,6
290000,4,3,3,8,3
290001,74,23,7,12,5
290002,46,7,7,15,4
290003,34,4,4,11,3
290004,8,3,3,8,2
290005,70,11,6,11,1
290006,6,5,5,23,2
290007,41,8,7,16,3
290008,34,13,1,1,1
290009,2,2,2,28,6
290010,56,11,11,13,3
290011,46,9,7,60,8
290012,40,12,9,26,8
290013,60,10,8,5,2
290014,5,5,2,5,4
290015,59,7,4,1,1
290016,32,22,17,21,7
290017,36,10,8,8,1
290018,48,12,10,14,6
290019,4,5,3,9,3
290020,47,12,9,12,3
290021,64,6,5,7,4
290022,10,10,10,35,5
290023,61,13,9,51,2
290024,29,5,4,6,3
290025,62,4,3,3,1
290026,47,17,11,37,7
290027,20,9,9,14,4
290028,17,7,2,8,5
290029,22,20,12,26,11
290030,62,12,7,13,3
290031,74,7,7,7,3
290032,72,10,4,10,7
290033,60,12,10,8,4
290034,57,14,3,2,2
290035,45,9,4,5,4
290036,43,15,9,15,3
290037,55,20,20,37,14
290038,67,23,13,13,4
290039,0,0,0,0,0
290040,64,34,11,12,9
290041,49,24,8,20,3
290042,66,23,8,40,15
290043,2,2,2,4,1
290044,66,16,10,35,6
290045,48,15,10,22,8
290046,-1,4,0,0,0
290047,35,4,1,1,1
290048,70,22,9,42,11
290049,-1,0,0,0,0
290050,2,3,1,3,1
290051,63,13,9,20,7
290052,9,6,4,13,6
290053,64,7,7,7,4
290054,27,61,9,11,3
290055,41,29,9,5,3
290056,2,1,1,3,2
290057,50,7,6,9,4
290058,38,1,1,1,1
290059,54,18,6,27,3
290060,57,16,14,54,11
290061,35,10,5,7,2
290062,-1,0,0,0,0
290063,21,1,1,2,1
290064,21,7,4,3,2
290065,38,8,7,7,5
290066,71,13,10,5,3
290067,70,19,14,17,5
290068,43,8,6,5,2
290069,47,2,2,1,1
290070,5,2,2,1,1
290071,44,14,3,3,2
290072,71,7,6,18,3
290073,16,4,2,1,0
290074,51,16,7,53,5
290075,50,30,6,9,4
290076,43,5,4,1,1
290077,29,7,3,5,1
290078,57,13,4,13,4
290079,70,19,14,19,7
290080,57,4,4,6,4
290081,5,2,1,1,1
290082,74,22,10,14,7
290083,48,7,7,13,2
290084,51,5,4,15,4
290085,61,8,7,17,3
290086,7,3,3,12,2
290087,62,7,2,3,1
290088,45,15,5,21,10
290089,38,29,3,3,3
290090,13,5,5,11,4
290091,56,3,2,8,3
290092,50,18,4,7,1
290093,32,6,6,7,1
290094,51,22,9,10,6
290095,25,4,3,3,2
290096,48,5,5,11,6
290097,46,7,7,2,1
290098,0,2,0,0,0
290099,58,5,3,3,2
290100,61,23,16,11,7
290101,74,7,5,3,1
290102,34,3,3,4,1
290103,53,12,11,17,4
290104,41,13,8,20,3
290105,44,6,3,3,2
290106,47,22,12,9,5
290107,58,3,2,6,2
290108,12,1,1,2,2
290109,53,32,7,6,4
290110,70,5,5,7,2
290111,30,2,1,5,1
290112,53,14,7,6,5
290113,39,5,5,13,7
290114,35,6,6,7,2
290115,0,1,0,0,0
290116,24,4,4,39,11
290117,2,1,1,3,3
290118,16,13,8,17,10
290119,47,12,6,19,5
290120,31,5,4,4,2
290121,52,3,1,1,0
290122,6,4,3,6,5
290123,47,16,6,17,9
290124,44,6,3,13,1
290125,50,7,6,20,3
290126,19,9,4,10,3
290127,51,28,6,6,6
290128,10,7,5,14,5
290129,44,9,6,16,5
290130,-1,4,0,0,0
290131,54,8,7,2,2
290132,27,7,4,9,4
290133,16,8,5,12,3
290134,48,10,7,8,4
290135,45,7,7,23,6
290136,49,9,3,5,3
290137,44,8,5,7,2
290138,13,7,3,3,2
290139,48,1,1,3,1
290140,57,10,10,24,5
290141,62,8,8,7,3
290142,35,7,7,38,10
290143,34,6,6,29,8
290144,35,29,12,25,15
290145,1,1,1,2,1
290146,62,17,4,2,2
290147,65,33,7,11,4
290148,48,28,5,7,4
290149,42,23,9,14,7
290150,69,16,6,4,3
290151,32,1,1,1,1
290152,48,14,8,7,3
290153,70,18,7,40,5
290154,51,28,8,13,8
290155,74,1,1,1,1
290156,44,7,7,7,1
290157,61,12,9,21,6
290158,31,7,5,32,5
290159,35,9,5,9,5
290160,70,12,3,19,11
290161,74,37,12,24,7
290162,46,9,9,10,2
290163,67,13,8,17,6
290164,32,22,8,8,5
290165,48,4,2,3,2
290166,53,9,5,16,2
290167,66,24,10,15,5
290168,74,11,9,18,3
290169,51,7,6,11,6
290170,29,17,13,17,4
290171,66,17,9,13,3
290172,32,4,4,5,1
290173,65,2,2,2,2
290174,48,7,6,7,2
290175,74,12,11,33,5
290176,60,24,7,7,5
290177,31,8,3,6,1
290178,28,1,1,1,1
290179,74,17,8,28,2
290180,14,1,1,1,1
290181,61,14,3,8,4
290182,69,14,11,35,7
290183,21,7,6,18,5
290184,63,32,8,13,6
290185,72,26,10,8,6
290186,32,23,7,8,5
290187,52,16,6,8,5
290188,24,2,1,1,1
290189,9,6,5,11,3
290190,0,4,1,2,1
290191,46,8,7,15,4
290192,68,20,8,18,4
290193,30,16,4,8,1
290194,69,15,7,32,10
290195,25,9,1,3,2
290196,32,4,4,8,2
290197,64,32,12,47,5
290198,70,8,8,25,5
290199,70,24,10,29,4
290200,1,2,1,4,2
290201,32,6,5,14,4
290202,39,22,5,5,1
290203,36,26,4,7,4
290204,43,5,4,7,1
290205,74,4,4,3,2
290206,31,7,4,11,1
290207,16,1,1,1,1
290208,47,19,8,11,5
290209,65,11,5,15,2
290210,43,12,7,13,7
290211,16,8,1,1,1
290212,5,8,3,20,3
290213,51,19,6,37,11
290214,74,30,8,17,5
290215,66,33,33,64,5
290216,63,40,13,18,4
290217,47,8,4,24,3
290218,54,12,5,6,1
290219,49,9,7,12,6
290220,54,8,8,13,4
290221,32,9,3,4,3
290222,23,2,2,12,4
290223,5,3,3,8,3
290224,33,11,9,27,8
290225,73,21,18,30,5
290226,35,10,6,16,8
290227,0,0,0,0,0
290228,70,15,6,3,2
290229,41,8,4,7,2
290230,16,20,2,4,3
290231,55,12,8,20,5
290232,63,24,5,12,5
290233,3,7,2,7,4
290234,66,8,6,21,8
290235,55,9,6,9,3
290236,31,19,10,17,4
290237,53,6,2,2,2
290238,64,6,6,12,5
290239,40,11,6,7,6
290240,44,19,7,9,5
290241,69,5,5,2,1
290242,54,21,13,24,7
290243,29,8,6,8,4
290244,62,27,9,22,12
290245,45,10,10,35,2
290246,18,16,4,3,2
290247,62,5,4,1,1
290248,3,3,3,3,1
290249,36,5,4,3,2
290250,66,14,12,24,3
290251,26,11,7,11,5
290252,36,13,7,13,6
290253,18,4,4,11,2
290254,43,16,11,23,6
290255,65,12,12,61,9
290256,72,12,8,9,8
290257,9,7,2,9,2
290258,10,1,1,3,2
290259,21,5,4,15,2
290260,49,5,2,4,4
290261,32,4,3,1,1
290262,66,29,6,13,7
290263,32,6,6,6,3
290264,36,6,6,14,5
290265,31,4,4,13,5
290266,34,22,6,7,2
290267,14,4,4,6,4
290268,58,4,4,11,2
290269,58,12,4,5,2
290270,9,5,4,13,4
290271,73,49,9,11,8
290272,43,14,8,18,3
290273,48,5,3,1,1
290274,45,4,3,5,4
290275,31,3,3,9,2
290276,31,5,4,9,5
290277,47,11,8,12,5
290278,53,9,5,18,3
290279,54,6,4,10,5
290280,32,9,6,14,4
290281,23,15,4,5,4
290282,37,7,1,1,1
290283,37,9,5,9,2
290284,22,3,3,12,2
290285,32,4,4,10,4
290286,41,3,3,5,3
290287,73,16,7,9,5
290288,37,6,5,9,3
290289,40,7,7,12,6
290290,73,12,9,10,5
290291,27,15,8,9,1
290292,5,21,4,11,5
290293,62,14,1,1,1
290294,24,2,2,2,2
290295,24,2,2,2,1
290296,39,18,8,9,2
290297,72,9,8,18,6
290298,2,2,2,5,2
290299,33,8,6,8,4
290300,37,17,3,2,2
290301,29,12,4,6,2
290302,53,6,4,8,4
290303,71,14,5,5,3
290304,60,18,6,8,3
290305,74,16,8,22,8
290306,15,11,6,26,5
290307,60,6,3,7,2
290308,74,9,9,12,5
290309,0,2,0,0,0
290310,62,20,15,31,10
290311,71,10,7,15,6
290312,20,4,3,6,1
290313,58,13,4,5,2
290314,44,19,6,26,5
290315,29,7,7,13,4
290316,45,5,5,9,5
290317,67,9,9,6,3
290318,40,4,3,6,1
290319,62,5,2,7,2
290320,25,6,6,7,2
290321,25,23,5,23,8
290322,58,27,17,34,10
290323,44,12,9,6,2
290324,0,1,0,0,0
290325,41,22,7,11,5
290326,31,2,2,6,2
290327,32,4,3,2,2
290328,63,22,6,15,3
290329,24,2,2,2,2
290330,37,3,2,10,2
290331,36,3,3,3,3
290332,50,3,2,2,2
290333,40,11,8,14,7
290334,24,13,1,7,4
290335,45,6,4,7,1
290336,50,11,4,6,3
290337,50,16,8,9,4
290338,57,1,1,1,1
290339,9,1,1,6,1
290340,37,3,3,10,2
290341,54,20,4,9,4
290342,21,7,5,3,2
290343,30,7,2,2,2
290344,44,14,9,22,8
290345,46,5,5,18,7
290346,35,5,4,10,5
290347,48,15,8,22,3
290348,38,5,2,10,5
290349,11,11,5,25,6
290350,9,3,2,3,2
290351,30,6,4,10,3
290352,37,4,3,3,3
290353,41,23,7,13,6
290354,28,3,3,5,3
290355,37,23,8,4,2
290356,24,2,1,3,1
290357,7,2,2,3,3
290358,42,39,9,12,6
290359,27,3,3,4,1
290360,71,4,3,7,1
290361,48,5,4,8,4
290362,5,2,2,6,2
290363,37,4,3,3,3
290364,22,2,2,4,2
290365,61,10,7,6,4
290366,25,13,9,8,3
290367,59,9,8,7,6
290368,24,16,3,7,1
290369,38,12,4,6,1
290370,29,9,3,1,1
290371,64,10,5,13,3
290372,73,15,2,3,2
290373,44,23,6,4,3
290374,55,12,3,3,1
290375,52,15,10,9,5
290376,40,1,1,1,1
290377,1,1,1,5,2
290378,21,3,1,1,1
290379,73,15,2,1,1
290380,38,6,6,9,4
290381,15,7,6,31,2
290382,71,7,7,12,4
290383,55,4,4,12,3
290384,28,10,5,8,2
290385,18,3,3,14,5
290386,57,10,6,14,6
290387,25,5,5,3,3
290388,40,2,2,3,3
290389,39,25,8,14,5
290390,31,19,2,2,2
290391,0,6,0,0,0
290392,46,19,12,45,12
290393,11,6,1,1,1
290394,71,21,14,10,6
290395,37,15,14,43,13
290396,9,1,1,6,2
290397,35,8,8,4,3
290398,36,7,5,7,3
290399,38,5,5,10,2
290400,56,2,1,1,1
290401,30,8,5,21,7
290402,0,1,0,0,0
290403,20,3,3,7,4
290404,61,25,5,10,3
290405,16,5,1,1,1
290406,63,6,5,4,2
290407,55,11,1,1,0
290408,52,3,3,18,8
290409,40,3,3,6,3
290410,70,2,2,2,2
290411,60,5,4,2,1
290412,66,2,2,10,3
290413,58,2,2,18,7
290414,31,5,1,1,1
290415,16,13,2,3,3
290416,23,17,4,3,3
290417,30,6,2,8,5
290418,1,1,1,3,1
290419,59,2,2,2,2
290420,28,12,5,7,4
290421,1,4,1,3,1
290422,73,5,4,2,2
290423,33,8,5,6,3
290424,5,15,1,2,1
290425,39,10,4,4,1
290426,60,7,6,13,2
290427,67,6,6,10,4
290428,40,6,6,41,6
290429,25,14,6,7,1
290430,60,3,3,6,1
290431,70,11,11,24,4
290432,32,10,2,1,1
290433,43,22,10,22,9
290434,34,2,2,2,1
290435,2,2,2,3,1
290436,0,1,0,0,0
290437,74,5,5,3,1
290438,39,2,2,8,2
290439,41,10,10,31,4
290440,36,7,4,18,3
290441,23,15,3,5,2
290442,14,5,5,11,6
290443,42,10,5,17,5
290444,30,1,1,1,1
290445,47,16,9,25,9
290446,41,7,6,5,2
290447,60,25,6,15,6
290448,45,1,1,3,2
290449,63,9,8,11,5
290450,49,9,9,27,9
290451,60,12,2,2,2
290452,15,4,2,4,3
290453,58,13,3,2,2
290454,73,17,4,8,3
290455,29,3,3,7,4
290456,42,9,7,8,3
290457,5,1,1,9,1
290458,27,2,2,2,2
290459,36,3,2,3,3
290460,33,11,3,3,3
290461,41,44,6,7,5
290462,23,3,2,2,2
290463,71,40,12,10,7
290464,74,46,8,9,7
290465,32,3,3,4,3
290466,31,6,6,7,2
290467,73,20,6,19,5
290468,45,20,5,6,2
290469,58,15,5,19,4
290470,66,74,16,32,7
290471,46,15,10,7,4
290472,72,12,9,8,3
290473,25,8,4,5,2
290474,59,6,6,14,3
290475,58,2,2,3,2
290476,56,15,5,18,3
290477,60,8,2,1,1
290478,16,11,8,18,9
290479,36,28,6,12,5
290480,72,2,2,3,3
290481,72,6,6,15,5
290482,20,2,2,13,1
290483,41,6,6,8,3
290484,30,17,4,6,3
290485,36,5,4,11,1
290486,39,2,2,2,2
290487,1,1,1,1,1
290488,31,10,9,6,3
290489,71,12,6,20,7
290490,3,4,3,5,2
290491,60,13,4,5,2
290492,66,10,8,5,2
290493,34,4,4,5,1
290494,52,3,2,3,3
290495,60,12,3,7,3
290496,2,1,1,4,4
290497,31,19,6,34,2
290498,47,16,7,9,3
290499,0,1,0,0,0
290500,1,1,1,11,3
290501,43,4,3,7,1
290502,12,20,5,7,3
290503,38,15,2,4,4
290504,70,12,5,5,3
290505,32,5,2,8,3
290506,39,6,6,19,4
290507,10,4,4,5,2
290508,18,7,2,2,2
290509,2,1,1,1,1
290510,-1,30,0,0,0
290511,46,6,6,5,1
290512,54,7,6,20,10
290513,63,10,6,11,5
290514,46,12,10,24,6
290515,40,8,7,5,3
290516,58,22,7,16,6
290517,74,4,4,1,1
290518,39,5,4,2,2
290519,24,15,15,66,13
290520,69,10,8,9,2
290521,62,23,7,14,6
290522,55,7,7,42,5
290523,15,6,2,4,1
290524,54,8,7,6,5
290525,8,9,4,4,3
290526,16,7,3,3,3
290527,33,16,9,15,4
290528,31,11,7,16,6
290529,48,6,6,7,2
290530,73,8,5,7,1
290531,44,10,4,9,2
290532,53,15,6,12,8
290533,54,29,13,36,4
290534,50,3,3,6,2
290535,66,13,8,18,2
290536,49,29,11,25,7
290537,40,3,1,1,1
290538,73,7,7,2,1
290539,19,5,2,5,1
290540,4,3,3,11,2
290541,72,6,3,6,2
290542,66,3,3,8,4
